song_id,split_type,file_path
"Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Fuga VIII",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Fuga VIII_mixed.flac"
Classical_Classical_Bela Bartok_Imitation Reflected,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Bela Bartok_Imitation Reflected_mixed.flac
Classical_Classical_Robert Schumann_Curiose Geschichte,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_Curiose Geschichte_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Satz-  330,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Satz-  330_mixed.flac
Classical_Classical_Johann Sebastian Bach_Polonaise in F major,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Polonaise in F major_mixed.flac
Classical_Classical_Johann Sebastian Bach_Invention 15,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Invention 15_mixed.flac
Classical_Classical_Johann Sebastian Bach_Invention a 2 voix 1,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Invention a 2 voix 1_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Ich dank dir, lieber Herre",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Ich dank dir, lieber Herre_mixed.flac"
Classical_Classical_Frederic Chopin_Prelude Op 28  No 2,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Prelude Op 28  No 2_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Die Verschweigung,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Die Verschweigung_mixed.flac
Classical_Classical_Johann Sebastian Bach_Minuet in B-flat major,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Minuet in B-flat major_mixed.flac
Classical_Classical_Leif Ove Andsnes_9 Etudes-tableaux Op 33 No 6 in C sharp minor (originally No 9),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Leif Ove Andsnes_9 Etudes-tableaux Op 33 No 6 in C sharp minor (originally No 9)_mixed.flac
Classical_Classical_Pyotr Ilyich Tchaikovsky_Waltz from Symphony No5,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Pyotr Ilyich Tchaikovsky_Waltz from Symphony No5_mixed.flac
Classical_Classical_Bela Bartok_Canon at the Octave,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Bela Bartok_Canon at the Octave_mixed.flac
Classical_Classical_Ludwig van Beethoven_Seven Variations on God Save the King,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Seven Variations on God Save the King_mixed.flac
Classical_Classical_Johann Sebastian Bach_Sinfonia 11,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Sinfonia 11_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Sonate Opus KV 331 - Variation 6,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Sonate Opus KV 331 - Variation 6_mixed.flac
Classical_Classical_Pyotr Ilyich Tchaikovsky_Theme from Swan Lake,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Pyotr Ilyich Tchaikovsky_Theme from Swan Lake_mixed.flac
Classical_Classical_Ruggero Leoncavallo_Mattinata,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Ruggero Leoncavallo_Mattinata_mixed.flac
Classical_Classical_Johann Sebastian Bach_Bouree,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Bouree_mixed.flac
Classical_Classical_George Frideric Handel_HWV361-score-4,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_HWV361-score-4_mixed.flac
"Classical_Classical_Felix Mendelssohn_Clowns Dance Op61, No5",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Felix Mendelssohn_Clowns Dance Op61, No5_mixed.flac"
Classical_Classical_Richard Wagner_Bridal March from Lohengrin,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Richard Wagner_Bridal March from Lohengrin_mixed.flac
Classical_Classical_Johann Sebastian Bach_Italian Concerto 1,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Italian Concerto 1_mixed.flac
Classical_Classical_Felix Mendelssohn_Song of the Spring,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Felix Mendelssohn_Song of the Spring_mixed.flac
Classical_Classical_Anton Rubinstein_Melody in F,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Anton Rubinstein_Melody in F_mixed.flac
Classical_Classical_Ludwig van Beethoven_Sonate 14 - Presto Agitato,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonate 14 - Presto Agitato_mixed.flac
Classical_Classical_Joseph Haydn_Emperors Hymn,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Joseph Haydn_Emperors Hymn_mixed.flac
Classical_Classical_Franz Schubert_Auf dem Strom,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Auf dem Strom_mixed.flac
Classical_Classical_Frederic Chopin_Funeral March,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Funeral March_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Musicalisches Opfer, Ricercare",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Musicalisches Opfer, Ricercare_mixed.flac"
Classical_Classical_George Frideric Handel_Menuet (Trio),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Menuet (Trio)_mixed.flac
Classical_Classical_Ludwig van Beethoven_Fur Elise,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Fur Elise_mixed.flac
Classical_Classical_Gaetano Donizetti_Sextet,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Gaetano Donizetti_Sextet_mixed.flac
Classical_Classical_George Frideric Handel_Sonatina in B Flat Minor for Piano,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Sonatina in B Flat Minor for Piano_mixed.flac
Classical_Classical_Franz Schubert_Impromptu in As-dur 2,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Impromptu in As-dur 2_mixed.flac
Classical_Classical_Antonio Vivaldi_Summer,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Antonio Vivaldi_Summer_mixed.flac
Classical_Classical_Niccolo Paganini_Caprice in A minor,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Niccolo Paganini_Caprice in A minor_mixed.flac
Classical_Classical_Giuseppe Verdi_Song of the Duke,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Giuseppe Verdi_Song of the Duke_mixed.flac
Classical_Classical_Johannes Brahms_Sapphische Ode,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johannes Brahms_Sapphische Ode_mixed.flac
"Classical_Classical_Robert Schumann_Melody, Op68,No1",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_Melody, Op68,No1_mixed.flac"
Classical_Classical_Ludwig van Beethoven_Sonata No 17,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonata No 17_mixed.flac
Classical_Classical_Johann Sebastian Bach_Minuet in A minor,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Minuet in A minor_mixed.flac
Classical_Classical_Pyotr Ilyich Tchaikovsky_Walts of the Flowers,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Pyotr Ilyich Tchaikovsky_Walts of the Flowers_mixed.flac
Classical_Classical_Johann Sebastian Bach_Sinfonia 8,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Sinfonia 8_mixed.flac
Classical_Classical_Giacomo Puccini_Nessun dorma-Turandot,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Giacomo Puccini_Nessun dorma-Turandot_mixed.flac
Classical_Classical_John Philip Sousa_The Washington Post,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_John Philip Sousa_The Washington Post_mixed.flac
Classical_Classical_Sergei Rachmaninoff_In the Troika_ Op 67_ No 4,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Sergei Rachmaninoff_In the Troika_ Op 67_ No 4_mixed.flac
Classical_Classical_Giuseppe Verdi_La Traviata - N7 Scena e duetto,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Giuseppe Verdi_La Traviata - N7 Scena e duetto_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Eine Kleine Nachtmusik (Serenade),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Eine Kleine Nachtmusik (Serenade)_mixed.flac
Classical_Classical_Frederic Chopin_Prelude Op 28 No 4,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Prelude Op 28 No 4_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier II, Praeludium VI",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier II, Praeludium VI_mixed.flac"
"Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Fuga XVI",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Fuga XVI_mixed.flac"
"Classical_Classical_Georges Bizet_Toreador, En Garde",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Georges Bizet_Toreador, En Garde_mixed.flac"
Classical_Classical_Wolfgang Amadeus Mozart_k379-Score-2,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_k379-Score-2_mixed.flac
Classical_Classical_Johann Sebastian Bach_Six Partitas (Clavierubung part I) No 5,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Six Partitas (Clavierubung part I) No 5_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Sonata No 18,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Sonata No 18_mixed.flac
Classical_Classical_Johann Sebastian Bach_Minuet in F major,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Minuet in F major_mixed.flac
"Classical_Classical_George Frideric Handel_Air, The Water Music",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Air, The Water Music_mixed.flac"
Classical_Classical_Franz Schubert_Die Junge Nonne,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Die Junge Nonne_mixed.flac
Classical_Classical_Giuseppe Verdi_Donne E Mobile,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Giuseppe Verdi_Donne E Mobile_mixed.flac
Classical_Classical_Bartok Bela_Minuetto-Minuetto,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Bartok Bela_Minuetto-Minuetto_mixed.flac
Classical_Classical_George Frideric Handel_Menuet I,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Menuet I_mixed.flac
Classical_Classical_Johann Sebastian Bach_English Suite II Bourree I,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_English Suite II Bourree I_mixed.flac
Classical_Classical_Ludwig van Beethoven_Give a Little Time to Your Love,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Give a Little Time to Your Love_mixed.flac
Classical_Classical_Antonio Vivaldi_Largo,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Antonio Vivaldi_Largo_mixed.flac
Classical_Classical_Robert Schumann_Kinderscenen - Hasche-Mann,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_Kinderscenen - Hasche-Mann_mixed.flac
Classical_Classical_Robert Schumann_The Poor Orphan,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_The Poor Orphan_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Sinfonia 3, BWV 789",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Sinfonia 3, BWV 789_mixed.flac"
Classical_Classical_George Frideric Handel_Largo,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Largo_mixed.flac
Classical_Classical_Ludwig van Beethoven_String Quartet No9,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_String Quartet No9_mixed.flac
Classical_Classical_Franz Schubert_Gretchen am Spinnrade,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Gretchen am Spinnrade_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Sinfonia 1, BWV 787",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Sinfonia 1, BWV 787_mixed.flac"
Classical_Classical_George Frideric Handel_Ouvertuere,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Ouvertuere_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Gigue in G Major,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Gigue in G Major_mixed.flac
Classical_Classical_Johann Sebastian Bach_English Suite I Bourree I,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_English Suite I Bourree I_mixed.flac
Classical_Classical_Johann Sebastian Bach_Air on a G string,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Air on a G string_mixed.flac
Classical_Classical_Antonio Vivaldi_Concerto for Two Mandolins,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Antonio Vivaldi_Concerto for Two Mandolins_mixed.flac
Classical_Classical_Johann Sebastian Bach_Sinfonia 7,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Sinfonia 7_mixed.flac
Classical_Classical_Giuseppe Verdi_La Traviata - N8 Scena e duettino,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Giuseppe Verdi_La Traviata - N8 Scena e duettino_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Elvira Madigan,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Elvira Madigan_mixed.flac
Classical_Classical_Johann Sebastian Bach_French Suite no 5 in G major,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_French Suite no 5 in G major_mixed.flac
Classical_Classical_Alfred Brendel_Symphonic Etudes_ Op 13_ Etude No 3,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Alfred Brendel_Symphonic Etudes_ Op 13_ Etude No 3_mixed.flac
Classical_Classical_Franz Schubert_Theme(from Unfinished Symphony),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Theme(from Unfinished Symphony)_mixed.flac
Classical_Classical_George Frideric Handel_HWV370-score-2,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_HWV370-score-2_mixed.flac
Classical_Classical_Ludwig van Beethoven_Sonata No 8  1CPathétique 1D,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonata No 8  1CPathétique 1D_mixed.flac
Classical_Classical_Ludwig van Beethoven_Sonatina in G,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonatina in G_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Fragment ADOper Die Zauberflote1,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Fragment ADOper Die Zauberflote1_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Fuga XXIV",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Fuga XXIV_mixed.flac"
Classical_Classical_Johann Strauss_The Blue Danube Waltz (main theme),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Strauss_The Blue Danube Waltz (main theme)_mixed.flac
Classical_Classical_Ludwig van Beethoven_Sonata No 1,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonata No 1_mixed.flac
Classical_Classical_Robert Schumann_8Le cavalier sauvage,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_8Le cavalier sauvage_mixed.flac
Classical_Classical_Robert Schumann_18Chant des Moissonneurs,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_18Chant des Moissonneurs_mixed.flac
Classical_Classical_Claude Debussy_Au Clair De La Lune,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Claude Debussy_Au Clair De La Lune_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Menuett by WAMozart,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Menuett by WAMozart_mixed.flac
Classical_Classical_Johann Sebastian Bach_Menuett 3,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Menuett 3_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Praeludium XVI",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Praeludium XVI_mixed.flac"
Classical_Classical_Georges Bizet_Carmen - Prelude,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Georges Bizet_Carmen - Prelude_mixed.flac
Classical_Classical_Gabriel Faure_Berceuse from Dolly Suite,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Gabriel Faure_Berceuse from Dolly Suite_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Praeludium XV",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Praeludium XV_mixed.flac"
Classical_Classical_Bela Bartok_In Phrygian Mode,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Bela Bartok_In Phrygian Mode_mixed.flac
Classical_Classical_Johann Sebastian Bach_Allemande,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Allemande_mixed.flac
"Classical_Classical_Wolfgang Amadeus Mozart_Zerlinas Song, Don Giovanni",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Zerlinas Song, Don Giovanni_mixed.flac"
Classical_Classical_Johann Sebastian Bach_Matthäus Passion,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Matthäus Passion_mixed.flac
"Classical_Classical_Joseph Haydn_Sonate I, I - Allegro con brio",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Joseph Haydn_Sonate I, I - Allegro con brio_mixed.flac"
"Classical_Classical_Johann Sebastian Bach_Musikalisches Opfer, Ricercare a 6 2",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Musikalisches Opfer, Ricercare a 6 2_mixed.flac"
Classical_Classical_Giacomo Puccini_O My Beloved Father,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Giacomo Puccini_O My Beloved Father_mixed.flac
Classical_Classical_Sergei Rachmaninoff_Prelude in C Sharp Minor,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Sergei Rachmaninoff_Prelude in C Sharp Minor_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Larghetto,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Larghetto_mixed.flac
Classical_Classical_Pyotr Ilyich Tchaikovsky_March,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Pyotr Ilyich Tchaikovsky_March_mixed.flac
Classical_Classical_Robert Schumann_4Un choral,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_4Un choral_mixed.flac
Classical_Classical_Gabriel Faure_Après un Rêve,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Gabriel Faure_Après un Rêve_mixed.flac
Classical_Classical_Robert Schumann_Album pour la jeunesse - 26,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_Album pour la jeunesse - 26_mixed.flac
Classical_Classical_Bela Bartok_Rogues Song,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Bela Bartok_Rogues Song_mixed.flac
Classical_Classical_Richard Wagner_Bridal Chorus,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Richard Wagner_Bridal Chorus_mixed.flac
Classical_Classical_Amilcare Ponchielli_Dance of the Hours,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Amilcare Ponchielli_Dance of the Hours_mixed.flac
Classical_Classical_Camille Saint-Saens_Le Cygne (The Swan),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Camille Saint-Saens_Le Cygne (The Swan)_mixed.flac
Classical_Classical_Bela Bartok_I Lost My Young Coupie,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Bela Bartok_I Lost My Young Coupie_mixed.flac
Classical_Classical_Ludwig van Beethoven_Piano Trio Opus 11,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Piano Trio Opus 11_mixed.flac
Classical_Classical_Johann Sebastian Bach_BWV 511,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_BWV 511_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Die Zufriedenheit,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Die Zufriedenheit_mixed.flac
Classical_Classical_Ludwig van Beethoven_May Song,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_May Song_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Minuet from Don Giovanni,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Minuet from Don Giovanni_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Divertimento No17,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Divertimento No17_mixed.flac
Classical_Classical_Franz Schubert_Impromptu in F-moll,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Impromptu in F-moll_mixed.flac
Classical_Classical_Johann Sebastian Bach_Partita BWV 1004,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Partita BWV 1004_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Andante KV 467,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Andante KV 467_mixed.flac
Classical_Classical_Jeremiah Clarke_Trumpet Voluntary,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Jeremiah Clarke_Trumpet Voluntary_mixed.flac
Classical_Classical_Johann Sebastian Bach_Minuet in G variation,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Minuet in G variation_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Fugue in G Minor KV 401375e,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Fugue in G Minor KV 401375e_mixed.flac
Classical_Classical_Claude Debussy_Second Arabesque,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Claude Debussy_Second Arabesque_mixed.flac
Classical_Classical_Felix Mendelssohn_Wedding March,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Felix Mendelssohn_Wedding March_mixed.flac
Classical_Classical_Johann Sebastian Bach_Air,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Air_mixed.flac
Classical_Classical_Gabriel Faure_Les Matelots,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Gabriel Faure_Les Matelots_mixed.flac
Classical_Classical_Robert Schumann_Kinderscenen,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_Kinderscenen_mixed.flac
