song_id,split_type,file_path
Classical_Classical_Johann Sebastian Bach_Invention 15,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Invention 15_mixed.flac
Classical_Classical_Johann Sebastian Bach_Invention a 2 voix 1,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Invention a 2 voix 1_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Ich dank dir, lieber Herre",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Ich dank dir, lieber Herre_mixed.flac"
Classical_Classical_Frederic Chopin_Prelude Op 28  No 2,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Prelude Op 28  No 2_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Die Verschweigung,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Die Verschweigung_mixed.flac
Classical_Classical_Johann Sebastian Bach_Minuet in B-flat major,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Minuet in B-flat major_mixed.flac
Classical_Classical_Leif Ove Andsnes_9 Etudes-tableaux Op 33 No 6 in C sharp minor (originally No 9),train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Leif Ove Andsnes_9 Etudes-tableaux Op 33 No 6 in C sharp minor (originally No 9)_mixed.flac
Classical_Classical_Pyotr Ilyich Tchaikovsky_Waltz from Symphony No5,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Pyotr Ilyich Tchaikovsky_Waltz from Symphony No5_mixed.flac
Classical_Classical_Bela Bartok_Canon at the Octave,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Bela Bartok_Canon at the Octave_mixed.flac
Classical_Classical_Ludwig van Beethoven_Seven Variations on God Save the King,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Seven Variations on God Save the King_mixed.flac
Classical_Classical_Johann Sebastian Bach_Sinfonia 11,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Sinfonia 11_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Sonate Opus KV 331 - Variation 6,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Sonate Opus KV 331 - Variation 6_mixed.flac
Classical_Classical_Pyotr Ilyich Tchaikovsky_Theme from Swan Lake,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Pyotr Ilyich Tchaikovsky_Theme from Swan Lake_mixed.flac
Classical_Classical_Ruggero Leoncavallo_Mattinata,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ruggero Leoncavallo_Mattinata_mixed.flac
Classical_Classical_Johann Sebastian Bach_Bouree,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Bouree_mixed.flac
Classical_Classical_George Frideric Handel_HWV361-score-4,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_HWV361-score-4_mixed.flac
"Classical_Classical_Felix Mendelssohn_Clowns Dance Op61, No5",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Felix Mendelssohn_Clowns Dance Op61, No5_mixed.flac"
Classical_Classical_Richard Wagner_Bridal March from Lohengrin,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Richard Wagner_Bridal March from Lohengrin_mixed.flac
Classical_Classical_Johann Sebastian Bach_Italian Concerto 1,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Italian Concerto 1_mixed.flac
Classical_Classical_Felix Mendelssohn_Song of the Spring,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Felix Mendelssohn_Song of the Spring_mixed.flac
Classical_Classical_Anton Rubinstein_Melody in F,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Anton Rubinstein_Melody in F_mixed.flac
Classical_Classical_Ludwig van Beethoven_Sonate 14 - Presto Agitato,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonate 14 - Presto Agitato_mixed.flac
Classical_Classical_Joseph Haydn_Emperors Hymn,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Joseph Haydn_Emperors Hymn_mixed.flac
Classical_Classical_Franz Schubert_Auf dem Strom,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Auf dem Strom_mixed.flac
Classical_Classical_Frederic Chopin_Funeral March,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Funeral March_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Musicalisches Opfer, Ricercare",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Musicalisches Opfer, Ricercare_mixed.flac"
Classical_Classical_George Frideric Handel_Menuet (Trio),train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Menuet (Trio)_mixed.flac
Classical_Classical_Ludwig van Beethoven_Fur Elise,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Fur Elise_mixed.flac
Classical_Classical_Gaetano Donizetti_Sextet,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Gaetano Donizetti_Sextet_mixed.flac
Classical_Classical_George Frideric Handel_Sonatina in B Flat Minor for Piano,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Sonatina in B Flat Minor for Piano_mixed.flac
Classical_Classical_Franz Schubert_Impromptu in As-dur 2,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Impromptu in As-dur 2_mixed.flac
Classical_Classical_Antonio Vivaldi_Summer,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Antonio Vivaldi_Summer_mixed.flac
Classical_Classical_Niccolo Paganini_Caprice in A minor,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Niccolo Paganini_Caprice in A minor_mixed.flac
Classical_Classical_Giuseppe Verdi_Song of the Duke,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Giuseppe Verdi_Song of the Duke_mixed.flac
Classical_Classical_Johannes Brahms_Sapphische Ode,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johannes Brahms_Sapphische Ode_mixed.flac
"Classical_Classical_Robert Schumann_Melody, Op68,No1",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_Melody, Op68,No1_mixed.flac"
Classical_Classical_Ludwig van Beethoven_Sonata No 17,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonata No 17_mixed.flac
Classical_Classical_Johann Sebastian Bach_Minuet in A minor,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Minuet in A minor_mixed.flac
Classical_Classical_Pyotr Ilyich Tchaikovsky_Walts of the Flowers,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Pyotr Ilyich Tchaikovsky_Walts of the Flowers_mixed.flac
Classical_Classical_Johann Sebastian Bach_Sinfonia 8,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Sinfonia 8_mixed.flac
Classical_Classical_Giacomo Puccini_Nessun dorma-Turandot,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Giacomo Puccini_Nessun dorma-Turandot_mixed.flac
Classical_Classical_John Philip Sousa_The Washington Post,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_John Philip Sousa_The Washington Post_mixed.flac
Classical_Classical_Sergei Rachmaninoff_In the Troika_ Op 67_ No 4,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Sergei Rachmaninoff_In the Troika_ Op 67_ No 4_mixed.flac
Classical_Classical_Giuseppe Verdi_La Traviata - N7 Scena e duetto,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Giuseppe Verdi_La Traviata - N7 Scena e duetto_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Eine Kleine Nachtmusik (Serenade),train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Eine Kleine Nachtmusik (Serenade)_mixed.flac
Classical_Classical_Frederic Chopin_Prelude Op 28 No 4,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Prelude Op 28 No 4_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier II, Praeludium VI",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier II, Praeludium VI_mixed.flac"
"Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Fuga XVI",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Fuga XVI_mixed.flac"
"Classical_Classical_Georges Bizet_Toreador, En Garde",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Georges Bizet_Toreador, En Garde_mixed.flac"
Classical_Classical_Wolfgang Amadeus Mozart_k379-Score-2,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_k379-Score-2_mixed.flac
Classical_Classical_Johann Sebastian Bach_Six Partitas (Clavierubung part I) No 5,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Six Partitas (Clavierubung part I) No 5_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Sonata No 18,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Sonata No 18_mixed.flac
Classical_Classical_Johann Sebastian Bach_Minuet in F major,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Minuet in F major_mixed.flac
"Classical_Classical_George Frideric Handel_Air, The Water Music",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Air, The Water Music_mixed.flac"
Classical_Classical_Franz Schubert_Die Junge Nonne,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Die Junge Nonne_mixed.flac
Classical_Classical_Giuseppe Verdi_Donne E Mobile,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Giuseppe Verdi_Donne E Mobile_mixed.flac
Classical_Classical_Bartok Bela_Minuetto-Minuetto,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Bartok Bela_Minuetto-Minuetto_mixed.flac
Classical_Classical_George Frideric Handel_Menuet I,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Menuet I_mixed.flac
Classical_Classical_Johann Sebastian Bach_English Suite II Bourree I,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_English Suite II Bourree I_mixed.flac
Classical_Classical_Ludwig van Beethoven_Give a Little Time to Your Love,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Give a Little Time to Your Love_mixed.flac
Classical_Classical_Antonio Vivaldi_Largo,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Antonio Vivaldi_Largo_mixed.flac
Classical_Classical_Robert Schumann_Kinderscenen - Hasche-Mann,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_Kinderscenen - Hasche-Mann_mixed.flac
Classical_Classical_Robert Schumann_The Poor Orphan,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_The Poor Orphan_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Sinfonia 3, BWV 789",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Sinfonia 3, BWV 789_mixed.flac"
Classical_Classical_George Frideric Handel_Largo,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Largo_mixed.flac
Classical_Classical_Ludwig van Beethoven_String Quartet No9,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_String Quartet No9_mixed.flac
Classical_Classical_Franz Schubert_Gretchen am Spinnrade,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Gretchen am Spinnrade_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Sinfonia 1, BWV 787",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Sinfonia 1, BWV 787_mixed.flac"
Classical_Classical_George Frideric Handel_Ouvertuere,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_Ouvertuere_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Gigue in G Major,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Gigue in G Major_mixed.flac
Classical_Classical_Johann Sebastian Bach_English Suite I Bourree I,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_English Suite I Bourree I_mixed.flac
Classical_Classical_Johann Sebastian Bach_Air on a G string,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Air on a G string_mixed.flac
Classical_Classical_Antonio Vivaldi_Concerto for Two Mandolins,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Antonio Vivaldi_Concerto for Two Mandolins_mixed.flac
Classical_Classical_Johann Sebastian Bach_Sinfonia 7,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Sinfonia 7_mixed.flac
Classical_Classical_Giuseppe Verdi_La Traviata - N8 Scena e duettino,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Giuseppe Verdi_La Traviata - N8 Scena e duettino_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Elvira Madigan,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Elvira Madigan_mixed.flac
Classical_Classical_Johann Sebastian Bach_French Suite no 5 in G major,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_French Suite no 5 in G major_mixed.flac
Classical_Classical_Alfred Brendel_Symphonic Etudes_ Op 13_ Etude No 3,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Alfred Brendel_Symphonic Etudes_ Op 13_ Etude No 3_mixed.flac
Classical_Classical_Franz Schubert_Theme(from Unfinished Symphony),train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Theme(from Unfinished Symphony)_mixed.flac
Classical_Classical_George Frideric Handel_HWV370-score-2,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_George Frideric Handel_HWV370-score-2_mixed.flac
Classical_Classical_Ludwig van Beethoven_Sonata No 8  1CPathétique 1D,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonata No 8  1CPathétique 1D_mixed.flac
Classical_Classical_Ludwig van Beethoven_Sonatina in G,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonatina in G_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Fragment ADOper Die Zauberflote1,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Fragment ADOper Die Zauberflote1_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Fuga XXIV",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Fuga XXIV_mixed.flac"
Classical_Classical_Johann Strauss_The Blue Danube Waltz (main theme),train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Strauss_The Blue Danube Waltz (main theme)_mixed.flac
Classical_Classical_Ludwig van Beethoven_Sonata No 1,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonata No 1_mixed.flac
Classical_Classical_Robert Schumann_8Le cavalier sauvage,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_8Le cavalier sauvage_mixed.flac
Classical_Classical_Robert Schumann_18Chant des Moissonneurs,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_18Chant des Moissonneurs_mixed.flac
Classical_Classical_Claude Debussy_Au Clair De La Lune,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Claude Debussy_Au Clair De La Lune_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Menuett by WAMozart,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Menuett by WAMozart_mixed.flac
Classical_Classical_Johann Sebastian Bach_Menuett 3,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Menuett 3_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Praeludium XVI",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Praeludium XVI_mixed.flac"
Classical_Classical_Georges Bizet_Carmen - Prelude,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Georges Bizet_Carmen - Prelude_mixed.flac
Classical_Classical_Gabriel Faure_Berceuse from Dolly Suite,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Gabriel Faure_Berceuse from Dolly Suite_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Praeludium XV",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Praeludium XV_mixed.flac"
Classical_Classical_Bela Bartok_In Phrygian Mode,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Bela Bartok_In Phrygian Mode_mixed.flac
Classical_Classical_Johann Sebastian Bach_Allemande,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Allemande_mixed.flac
"Classical_Classical_Wolfgang Amadeus Mozart_Zerlinas Song, Don Giovanni",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Zerlinas Song, Don Giovanni_mixed.flac"
Classical_Classical_Johann Sebastian Bach_Matthäus Passion,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Matthäus Passion_mixed.flac
"Classical_Classical_Joseph Haydn_Sonate I, I - Allegro con brio",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Joseph Haydn_Sonate I, I - Allegro con brio_mixed.flac"
"Classical_Classical_Johann Sebastian Bach_Musikalisches Opfer, Ricercare a 6 2",train,"G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Musikalisches Opfer, Ricercare a 6 2_mixed.flac"
Classical_Classical_Giacomo Puccini_O My Beloved Father,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Giacomo Puccini_O My Beloved Father_mixed.flac
Classical_Classical_Sergei Rachmaninoff_Prelude in C Sharp Minor,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Sergei Rachmaninoff_Prelude in C Sharp Minor_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Larghetto,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Larghetto_mixed.flac
Classical_Classical_Pyotr Ilyich Tchaikovsky_March,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Pyotr Ilyich Tchaikovsky_March_mixed.flac
Classical_Classical_Robert Schumann_4Un choral,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_4Un choral_mixed.flac
Classical_Classical_Gabriel Faure_Après un Rêve,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Gabriel Faure_Après un Rêve_mixed.flac
Classical_Classical_Robert Schumann_Album pour la jeunesse - 26,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_Album pour la jeunesse - 26_mixed.flac
Classical_Classical_Bela Bartok_Rogues Song,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Bela Bartok_Rogues Song_mixed.flac
Classical_Classical_Richard Wagner_Bridal Chorus,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Richard Wagner_Bridal Chorus_mixed.flac
Classical_Classical_Amilcare Ponchielli_Dance of the Hours,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Amilcare Ponchielli_Dance of the Hours_mixed.flac
Classical_Classical_Camille Saint-Saens_Le Cygne (The Swan),train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Camille Saint-Saens_Le Cygne (The Swan)_mixed.flac
Classical_Classical_Bela Bartok_I Lost My Young Coupie,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Bela Bartok_I Lost My Young Coupie_mixed.flac
Classical_Classical_Ludwig van Beethoven_Piano Trio Opus 11,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Piano Trio Opus 11_mixed.flac
Classical_Classical_Johann Sebastian Bach_BWV 511,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_BWV 511_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Die Zufriedenheit,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Die Zufriedenheit_mixed.flac
Classical_Classical_Ludwig van Beethoven_May Song,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_May Song_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Minuet from Don Giovanni,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Minuet from Don Giovanni_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Divertimento No17,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Divertimento No17_mixed.flac
Classical_Classical_Franz Schubert_Impromptu in F-moll,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Impromptu in F-moll_mixed.flac
Classical_Classical_Johann Sebastian Bach_Partita BWV 1004,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Partita BWV 1004_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Andante KV 467,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Andante KV 467_mixed.flac
Classical_Classical_Jeremiah Clarke_Trumpet Voluntary,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Jeremiah Clarke_Trumpet Voluntary_mixed.flac
Classical_Classical_Johann Sebastian Bach_Minuet in G variation,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Minuet in G variation_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Fugue in G Minor KV 401375e,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Fugue in G Minor KV 401375e_mixed.flac
Classical_Classical_Claude Debussy_Second Arabesque,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Claude Debussy_Second Arabesque_mixed.flac
Classical_Classical_Felix Mendelssohn_Wedding March,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Felix Mendelssohn_Wedding March_mixed.flac
Classical_Classical_Johann Sebastian Bach_Air,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Air_mixed.flac
Classical_Classical_Gabriel Faure_Les Matelots,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Gabriel Faure_Les Matelots_mixed.flac
Classical_Classical_Robert Schumann_Kinderscenen,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_Kinderscenen_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Sonate Opus KV 331 - Variation 4,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Sonate Opus KV 331 - Variation 4_mixed.flac
Classical_Classical_Ludwig van Beethoven_Pour Elise,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Pour Elise_mixed.flac
Classical_Classical_Joseph Haydn_German Dance 2,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Joseph Haydn_German Dance 2_mixed.flac
Classical_Classical_Vladimir Horowitz_Toccata in C Major_ Op 7,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Vladimir Horowitz_Toccata in C Major_ Op 7_mixed.flac
Classical_Classical_Franz Schubert_Der Hirt auf dem Felsen,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Der Hirt auf dem Felsen_mixed.flac
Classical_Classical_Bela Bartok_In Dorian Mode,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Bela Bartok_In Dorian Mode_mixed.flac
Classical_Classical_Franz Schubert_An den Mond D296,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_An den Mond D296_mixed.flac
Classical_Classical_Johann Sebastian Bach_Petite Prélude No 9,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Petite Prélude No 9_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_26 Keringo - Walzer,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_26 Keringo - Walzer_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Allegro,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Allegro_mixed.flac
Classical_Classical_Frederic Chopin_Overture,train,G:\project_data\two_line_midi\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Overture_mixed.flac
