song_id,split_type,file_path
Rap_Pop Rap_Ginuwine_Mike Tyson,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rap_Pop Rap_Ginuwine_Mike Tyson_mixed.flac
Soundtracks_Video Game Music_Terranigma_Terranigma_ArksLastDayPiano,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Video Game Music_Terranigma_Terranigma_ArksLastDayPiano_mixed.flac
Soundtracks_Video Game Music_Yoshi Story_Yoshis_Story_TreasureHuntYoshisSong17secondRemix,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Video Game Music_Yoshi Story_Yoshis_Story_TreasureHuntYoshisSong17secondRemix_mixed.flac
Unknown_Unknown_SongsOhia_Come Back To Your Man,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_SongsOhia_Come Back To Your Man_mixed.flac
Classical_Classical_Frederic Chopin_Etüde Ges-Dur,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Etüde Ges-Dur_mixed.flac
Rock_Album Rock_Gary Moore_Still Got The Blues Live 2001,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Album Rock_Gary Moore_Still Got The Blues Live 2001_mixed.flac
Unknown_Unknown_Elvis Presley  The Jordanaires_Its Now Or Never,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_Elvis Presley  The Jordanaires_Its Now Or Never_mixed.flac
Rock_Country Rock_Emmylou Harris_Feelin Single - Seein Double  (Remastered LP Version),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Country Rock_Emmylou Harris_Feelin Single - Seein Double  (Remastered LP Version)_mixed.flac
Rock_Alternative Rock_Interpol_NYC (Demo Version),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Alternative Rock_Interpol_NYC (Demo Version)_mixed.flac
Unknown_Unknown_Johnny Otis Featuring Shuggie Otis_Bye Bye_ Baby(featShuggie Otis),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_Johnny Otis Featuring Shuggie Otis_Bye Bye_ Baby(featShuggie Otis)_mixed.flac
Rock_Brooklyn Indie_Wet Wet Wet_With A Little Help From My Friends,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Brooklyn Indie_Wet Wet Wet_With A Little Help From My Friends_mixed.flac
Jazz_Vocal Jazz_Henry Mancini_Justine Visits Drogheda,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Jazz_Vocal Jazz_Henry Mancini_Justine Visits Drogheda_mixed.flac
Soundtracks_Video Game Music_Pokemon Red Blue Yellow_Pokemon_Red_Blue_Yellow_HallofFame,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Video Game Music_Pokemon Red Blue Yellow_Pokemon_Red_Blue_Yellow_HallofFame_mixed.flac
Soul_Neo Soul_Remy Shand_Take A Message,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soul_Neo Soul_Remy Shand_Take A Message_mixed.flac
Unknown_Unknown_J Major_Britains Favored Isle,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_J Major_Britains Favored Isle_mixed.flac
Country_Country_Trick Pony_Every Other Memory (Album Version),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Country_Country_Trick Pony_Every Other Memory (Album Version)_mixed.flac
Classical_American Modern Classical_Leroy Anderson_The Syncopated Clock,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_American Modern Classical_Leroy Anderson_The Syncopated Clock_mixed.flac
"Unknown_Unknown_Louis Kohler_Styrian Melody, Op210,No18",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_Louis Kohler_Styrian Melody, Op210,No18_mixed.flac"
Soundtracks_Video Game Music_Banjo Tooie_BanjoTooie_IsleOHags,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Video Game Music_Banjo Tooie_BanjoTooie_IsleOHags_mixed.flac
Pop_Europop_Gigi Dagostino_Solo In Te,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Pop_Europop_Gigi Dagostino_Solo In Te_mixed.flac
Rock_Canadian Indie_In-Flight Safety_Turn Off,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Canadian Indie_In-Flight Safety_Turn Off_mixed.flac
Classical_Classical_Claude Debussy_Reverie,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Claude Debussy_Reverie_mixed.flac
Folk_Ectofolk_Helen Boulding_The Day We Find Love,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Folk_Ectofolk_Helen Boulding_The Day We Find Love_mixed.flac
Classical_Classical_Ludwig van Beethoven_Sonata No 27  1st Movement,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Ludwig van Beethoven_Sonata No 27  1st Movement_mixed.flac
Rock_Dance Rock_Midge Ure_Fade To Grey,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Dance Rock_Midge Ure_Fade To Grey_mixed.flac
Classical_Classical_Pyotr Ilyich Tchaikovsky_Slavonic March,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Pyotr Ilyich Tchaikovsky_Slavonic March_mixed.flac
Rock_Indie Folk_Dawn Landes_Lifeline,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Indie Folk_Dawn Landes_Lifeline_mixed.flac
Rock_Folk Rock_Carly Simon_Youre So Vain,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Folk Rock_Carly Simon_Youre So Vain_mixed.flac
Unknown_Unknown_Tom Colontonio_Oxidize,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_Tom Colontonio_Oxidize_mixed.flac
Soundtracks_Video Game Music_Final Fantasy 3_Final_Fantasy_3_RelmsTheme,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Video Game Music_Final Fantasy 3_Final_Fantasy_3_RelmsTheme_mixed.flac
Country_Contemporary Country_Trisha Yearwood_I Wanna Go Too Far,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Country_Contemporary Country_Trisha Yearwood_I Wanna Go Too Far_mixed.flac
Unknown_Unknown_Frank J.Myers_I Swear,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_Frank J.Myers_I Swear_mixed.flac
Unknown_Unknown_Max Avery Lichtenstein_Recovery,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_Max Avery Lichtenstein_Recovery_mixed.flac
Soundtracks_Video Game Music_Kingdom Hearts_Kingdom_Hearts_DearlyBeloved,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Video Game Music_Kingdom Hearts_Kingdom_Hearts_DearlyBeloved_mixed.flac
Unknown_Unknown_Maria Carey_Fourth of July,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_Maria Carey_Fourth of July_mixed.flac
"Unknown_Unknown_Fred Fisher_Come,Josephine,In My Flying Machine",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_Fred Fisher_Come,Josephine,In My Flying Machine_mixed.flac"
Blues_Blues Band_Nick Gravenites_Didnt You Used To Be Somebody,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Blues_Blues Band_Nick Gravenites_Didnt You Used To Be Somebody_mixed.flac
Pop_Bedroom Pop_Bap_Do Jeht Ming Frau,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Pop_Bedroom Pop_Bap_Do Jeht Ming Frau_mixed.flac
Classical_Early Romantic Era_Anton Diabelli_Melodische Übungsstücke (No 1),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Early Romantic Era_Anton Diabelli_Melodische Übungsstücke (No 1)_mixed.flac
Latin_Spanish Invasion_Formula V_Cuéntame,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Latin_Spanish Invasion_Formula V_Cuéntame_mixed.flac
Jazz_Avant-Garde Jazz_Pat Metheny_Better Days Ahead - Live Version,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Jazz_Avant-Garde Jazz_Pat Metheny_Better Days Ahead - Live Version_mixed.flac
Soundtracks_Video Game Music_Sonic the Hedgehog_Sonic_the_Hedgehog_-_Drowning_Timer_by_Gori_Fater,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Video Game Music_Sonic the Hedgehog_Sonic_the_Hedgehog_-_Drowning_Timer_by_Gori_Fater_mixed.flac
Pop_Europop_Master Blaster_Hypnotic Tango,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Pop_Europop_Master Blaster_Hypnotic Tango_mixed.flac
Rock_Dance Rock_Art Of Noise_La Flute De Pan,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Dance Rock_Art Of Noise_La Flute De Pan_mixed.flac
Soundtracks_Soundtrack_John Williams_Qui-Gons Funeral,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Soundtrack_John Williams_Qui-Gons Funeral_mixed.flac
Soundtracks_Video Game Music_Battle of the Olympus_Battle_of_Olympus_3MagicHearts,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Video Game Music_Battle of the Olympus_Battle_of_Olympus_3MagicHearts_mixed.flac
Electronic_Uk Dub_Tony Roots_Zion Train,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Electronic_Uk Dub_Tony Roots_Zion Train_mixed.flac
Classical_Orchestra_Berlin Symphony Orchestra_Hungarian Dances_ WoO 1 No 5 in G Minor,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Orchestra_Berlin Symphony Orchestra_Hungarian Dances_ WoO 1 No 5 in G Minor_mixed.flac
Soundtracks_Video Game Music_Pokemon Gold Silver_Pokemon_Gold_Silver_Route38,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Video Game Music_Pokemon Gold Silver_Pokemon_Gold_Silver_Route38_mixed.flac
Soundtracks_Video Game Music_Sonic the Hedgehog 2_Sonic_the_Hedgehog_2_WingFortressZone,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Video Game Music_Sonic the Hedgehog 2_Sonic_the_Hedgehog_2_WingFortressZone_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Symphony 40,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Symphony 40_mixed.flac
Classical_Classical_Robert Schumann_Kinderscenen - Traümerei,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_Kinderscenen - Traümerei_mixed.flac
Classical_Australian Classical_Bruce Rowland_Let Nature Take Its Course,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Australian Classical_Bruce Rowland_Let Nature Take Its Course_mixed.flac
Pop_Classic Italian Pop_Fabio Concato_Fiore Di Maggio,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Pop_Classic Italian Pop_Fabio Concato_Fiore Di Maggio_mixed.flac
Country_Alternative Country_Laura Cantrell_The Way It Is,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Country_Alternative Country_Laura Cantrell_The Way It Is_mixed.flac
Classical_Classical_Johann Strauss_The Blue Danube Waltz (main theme),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Strauss_The Blue Danube Waltz (main theme)_mixed.flac
Pop_C-Pop_Sammi Cheng_Fang Bu Di,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Pop_C-Pop_Sammi Cheng_Fang Bu Di_mixed.flac
Pop_Dance Pop_Britney Spears_OopsI Did It Again,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Pop_Dance Pop_Britney Spears_OopsI Did It Again_mixed.flac
Soundtracks_Video Game Music_Snowboards Kids 2_Snowboard_Kids_2_WendysHouse,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Video Game Music_Snowboards Kids 2_Snowboard_Kids_2_WendysHouse_mixed.flac
Rock_Rock-And-Roll_Elvis Presley_Love Me,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Rock-And-Roll_Elvis Presley_Love Me_mixed.flac
Pop_C-Pop_Sammi Cheng_Shi Jie Zhi Zui,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Pop_C-Pop_Sammi Cheng_Shi Jie Zhi Zui_mixed.flac
World_Panpipe_Panpipes_ThisMasquerade,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\World_Panpipe_Panpipes_ThisMasquerade_mixed.flac
Rock_Album Rock_Montrose_Down,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Album Rock_Montrose_Down_mixed.flac
Electronic_Disco House_Alison Limerick_Love Come Down,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Electronic_Disco House_Alison Limerick_Love Come Down_mixed.flac
Soundtracks_Video Game Music_Donkey Kong Country 3_Donkey_Kong_Country_3_CrazyCalypso,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Video Game Music_Donkey Kong Country 3_Donkey_Kong_Country_3_CrazyCalypso_mixed.flac
"Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Fuga I",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Johann Sebastian Bach_Das Wohltemperierte Clavier I, Fuga I_mixed.flac"
Classical_Early Modern Classical_Alexander Scriabin_Prelude Op 11,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Early Modern Classical_Alexander Scriabin_Prelude Op 11_mixed.flac
Rock_French Rock_Véronique Sanson_Un Etre Idéal,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_French Rock_Véronique Sanson_Un Etre Idéal_mixed.flac
Unknown_Unknown_Boney M 2000_Rivers Of Babylon,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_Boney M 2000_Rivers Of Babylon_mixed.flac
Pop_Classic Italian Pop_Vasco Rossi_Cosa Vuoi Da Me (Molella Mix),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Pop_Classic Italian Pop_Vasco Rossi_Cosa Vuoi Da Me (Molella Mix)_mixed.flac
World_German Pop_Modern Talking_Youre My Heart_ Youre my Soul,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\World_German Pop_Modern Talking_Youre My Heart_ Youre my Soul_mixed.flac
World_Australian Dance_Kylie Minogue_On A Night Like This (Bini And Martini Club Mix),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\World_Australian Dance_Kylie Minogue_On A Night Like This (Bini And Martini Club Mix)_mixed.flac
Unknown_Unknown_Felix Le Couppey_Crossing the Hands,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_Felix Le Couppey_Crossing the Hands_mixed.flac
Rock_Album Rock_Chicago_Blues In The Night,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Album Rock_Chicago_Blues In The Night_mixed.flac
Unknown_Unknown_John Davis  Emma Doyle_Santa Claus Is Coming To Town,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_John Davis  Emma Doyle_Santa Claus Is Coming To Town_mixed.flac
Soundtracks_Video Game Music_Fire Emblem_Fire_Emblem_WindsacrossthePlains,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Video Game Music_Fire Emblem_Fire_Emblem_WindsacrossthePlains_mixed.flac
Soundtracks_Video Game Music_Super Mario 64_Super_Mario_64_Haunted_Merry_Go_Round,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Video Game Music_Super Mario 64_Super_Mario_64_Haunted_Merry_Go_Round_mixed.flac
Classical_Classical_Frederic Chopin_Nocturne No 19 in E minor,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Nocturne No 19 in E minor_mixed.flac
Rock_Happy Hardcore_T-Spoon_Someone Loves You Honey,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Happy Hardcore_T-Spoon_Someone Loves You Honey_mixed.flac
Pop_Classic Italian Pop_Alan Sorrenti_Figli Delle Stelle (2005 Digital Remaster),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Pop_Classic Italian Pop_Alan Sorrenti_Figli Delle Stelle (2005 Digital Remaster)_mixed.flac
Unknown_Unknown_Cornelius Gurlitt_Scherzo by Gurlitt,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_Cornelius Gurlitt_Scherzo by Gurlitt_mixed.flac
Classical_Classical_Frederic Chopin_Mazuka V,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Frederic Chopin_Mazuka V_mixed.flac
Rap_Pop Rap_Blackstreet_In A Rush,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rap_Pop Rap_Blackstreet_In A Rush_mixed.flac
World_Chanson_Alain Chamfort_Déchaîne-moi (single Remix  Inédit Cd),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\World_Chanson_Alain Chamfort_Déchaîne-moi (single Remix  Inédit Cd)_mixed.flac
Pop_Stomp And Holler_Elvis Perkins_Ash Wednesday,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Pop_Stomp And Holler_Elvis Perkins_Ash Wednesday_mixed.flac
Rock_Album Rock_Billy Joel_PreludeAngry Young Man,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Album Rock_Billy Joel_PreludeAngry Young Man_mixed.flac
Rock_Modern Rock_Oasis_Go Let It Out,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Modern Rock_Oasis_Go Let It Out_mixed.flac
Classical_Classical_Wolfgang Amadeus Mozart_Zerlinas Song from Don Giovanni,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Wolfgang Amadeus Mozart_Zerlinas Song from Don Giovanni_mixed.flac
Soul_Classic Soul_Peaches  Herb_Bluer Than Blue,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soul_Classic Soul_Peaches  Herb_Bluer Than Blue_mixed.flac
Pop_Classic Uk Pop_Sniff n The Tears_Drivers Seat,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Pop_Classic Uk Pop_Sniff n The Tears_Drivers Seat_mixed.flac
World_Swedish Pop_Abba_Al Andar,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\World_Swedish Pop_Abba_Al Andar_mixed.flac
Unknown_Unknown_Patricia Manterola_Si Te Besara,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_Patricia Manterola_Si Te Besara_mixed.flac
Rock_German Rock_Heinz Rudolf Kunze_Dein ist mein ganzes Herz (Demo),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_German Rock_Heinz Rudolf Kunze_Dein ist mein ganzes Herz (Demo)_mixed.flac
Country_Country_Billy Gilman_Whats Forever For,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Country_Country_Billy Gilman_Whats Forever For_mixed.flac
Soul_Funk_Mary Wells_The Boy From Ipanema (Album Version),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soul_Funk_Mary Wells_The Boy From Ipanema (Album Version)_mixed.flac
Latin_Cumbia_Caballo Dorado_El relajo,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Latin_Cumbia_Caballo Dorado_El relajo_mixed.flac
Classical_Russian Modern Classical_Dmitry Kabalevsky_Kis Zsonglor-Kleiner Jongleur,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Russian Modern Classical_Dmitry Kabalevsky_Kis Zsonglor-Kleiner Jongleur_mixed.flac
Blues_Ragtime_Scott Joplin_Bethena,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Blues_Ragtime_Scott Joplin_Bethena_mixed.flac
Rock_Celtic Rock_The Corrs_Dont Say You Love Me,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Celtic Rock_The Corrs_Dont Say You Love Me_mixed.flac
Rock_Spanish Pop Rock_Pereza_Violento Amor,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Spanish Pop Rock_Pereza_Violento Amor_mixed.flac
Unknown_Unknown_F X Zhivatal_Fast march,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_F X Zhivatal_Fast march_mixed.flac
Rock_Country Rock_Lucinda Williams_Something About What Happens When We Talk,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Country Rock_Lucinda Williams_Something About What Happens When We Talk_mixed.flac
Classical_Classical_Martha Argerich_Kinderszenen (Scenes from Childhood) Op 15 13 Der Dichter spricht (The Poet Speaks),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Martha Argerich_Kinderszenen (Scenes from Childhood) Op 15 13 Der Dichter spricht (The Poet Speaks)_mixed.flac
Unknown_Unknown_Man Doki Soulmates Allstars_All You Need Is Love,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_Man Doki Soulmates Allstars_All You Need Is Love_mixed.flac
Rock_Rock-And-Roll_Jim Reeves_Hell Have To Go,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Rock-And-Roll_Jim Reeves_Hell Have To Go_mixed.flac
Pop_Brill Building Pop_Brenda Lee_End Of The World (Digital Re-Recording),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Pop_Brill Building Pop_Brenda Lee_End Of The World (Digital Re-Recording)_mixed.flac
Soundtracks_Video Game Music_Pokemon Red Blue Yellow_Pokemon_Red_Blue_Yellow_WelcometotheWorldofPokemon,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Video Game Music_Pokemon Red Blue Yellow_Pokemon_Red_Blue_Yellow_WelcometotheWorldofPokemon_mixed.flac
Pop_Dance Pop_Spice Girls_Let Love Lead The Way (Album Version),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Pop_Dance Pop_Spice Girls_Let Love Lead The Way (Album Version)_mixed.flac
Blues_Texas Blues_Angela Strehli_Sweet Little Baby Boy,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Blues_Texas Blues_Angela Strehli_Sweet Little Baby Boy_mixed.flac
Rock_Pop Rock_Faith Hill_The Way You Love Me (Album Version),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Pop Rock_Faith Hill_The Way You Love Me (Album Version)_mixed.flac
Soul_Gospel R&B_Smokie_Living Next Door To Alice,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soul_Gospel R&B_Smokie_Living Next Door To Alice_mixed.flac
Unknown_Unknown_The London Fox Orchestra_Soloman Arrival of the Queen of Sheba,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_The London Fox Orchestra_Soloman Arrival of the Queen of Sheba_mixed.flac
Rock_Soft Rock_Lisa Stansfield_Soul Deep,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Soft Rock_Lisa Stansfield_Soul Deep_mixed.flac
Unknown_Unknown_Earth_ Wind  Fire with the Emotions_Boogie Wonderland,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_Earth_ Wind  Fire with the Emotions_Boogie Wonderland_mixed.flac
Classical_Latin Classical_Zequinha Abreu_Tico Tico,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Latin Classical_Zequinha Abreu_Tico Tico_mixed.flac
Classical_Classical_Gaetano Donizetti_Sextet,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Gaetano Donizetti_Sextet_mixed.flac
Jazz_Jazz Guitar_Bobby Broom_Ask Me Now (Monk),train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Jazz_Jazz Guitar_Bobby Broom_Ask Me Now (Monk)_mixed.flac
Reggae_Reggae_Bob Marley  The Wailers_Buffalo Soldier,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Reggae_Reggae_Bob Marley  The Wailers_Buffalo Soldier_mixed.flac
"Classical_Classical_Robert Schumann_Melody, Op68,No1",train,"C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Robert Schumann_Melody, Op68,No1_mixed.flac"
Classical_Historic Piano Performance_Dinu Lipatti_Piano Sonata No 8 in A minor K310K300d (1999 Digital Remaster) III     Presto,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Historic Piano Performance_Dinu Lipatti_Piano Sonata No 8 in A minor K310K300d (1999 Digital Remaster) III     Presto_mixed.flac
Soundtracks_Disney_Alan Menken_Colors of the Wind,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Disney_Alan Menken_Colors of the Wind_mixed.flac
Classical_Classical Performance_Minnesota Orchestra_Danse Macabre,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical Performance_Minnesota Orchestra_Danse Macabre_mixed.flac
Unknown_Unknown_Lansitan_Morning Song,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_Lansitan_Morning Song_mixed.flac
World_Vintage Chinese Pop_Priscilla Chan_Ye Ban Qing Si Yu,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\World_Vintage Chinese Pop_Priscilla Chan_Ye Ban Qing Si Yu_mixed.flac
Soundtracks_Soundtrack_James Horner_A Gift of a Thistle,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Soundtrack_James Horner_A Gift of a Thistle_mixed.flac
Unknown_Unknown_Georg Benda_3 Satz aus der Sonate in G-Dur,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Unknown_Unknown_Georg Benda_3 Satz aus der Sonate in G-Dur_mixed.flac
Classical_Classical_Franz Schubert_Der Tod und das Mädchen,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Classical_Classical_Franz Schubert_Der Tod und das Mädchen_mixed.flac
Soundtracks_Video Game Music_Final Fantasy 5_Final_Fantasy_5_Japan_Gilgamesh,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Soundtracks_Video Game Music_Final Fantasy 5_Final_Fantasy_5_Japan_Gilgamesh_mixed.flac
Rock_Classic Canadian Rock_Edward Bear_The Last Song,train,C:\Users\tt\Desktop\project\data\flac_output\mix_audio_flac\Rock_Classic Canadian Rock_Edward Bear_The Last Song_mixed.flac
